Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Setor Nova Suiça,-16.7140539,-49.2731008,American Wings,-16.717712225323254,-49.26983275279878,Fried Chicken Joint
Setor Nova Suiça,-16.7140539,-49.2731008,Burger King,-16.708190169369985,-49.27267370201352,Fast Food Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Empório Piquiras,-16.71036917324085,-49.26798327786123,Deli / Bodega
Setor Nova Suiça,-16.7140539,-49.2731008,Toshca Arabian,-16.715856474198162,-49.268274640589375,Middle Eastern Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Fon Pin,-16.7082606582406,-49.272523461850234,Chinese Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Café do Ponto,-16.708275571669386,-49.27298717550135,Café
Setor Nova Suiça,-16.7140539,-49.2731008,Picanha Nativa,-16.714457587450912,-49.26815146651643,Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Boulangerie de France,-16.709124430010753,-49.27261535690104,Bakery
Setor Nova Suiça,-16.7140539,-49.2731008,Salim Mustafá,-16.712738930582855,-49.26711178400253,Middle Eastern Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Toshca Arabian,-16.70825345635082,-49.27252482411834,Middle Eastern Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Pizza Hut Express,-16.708226085127237,-49.272570007515654,Pizza Place
Setor Nova Suiça,-16.7140539,-49.2731008,Salada & Cia,-16.70824991381294,-49.272564156263755,Salad Place
Setor Nova Suiça,-16.7140539,-49.2731008,Hot Wings,-16.71480632209188,-49.27884841659008,Wings Joint
Setor Nova Suiça,-16.7140539,-49.2731008,Biscoitos J. Pereira,-16.710735955480843,-49.26816066471254,Food
Setor Nova Suiça,-16.7140539,-49.2731008,#Hashitag,-16.71856040468886,-49.27563038312088,Japanese Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,paidim house burger,-16.711278,-49.277113,Burger Joint
Setor Nova Suiça,-16.7140539,-49.2731008,Pamonharia Espiga de Milho,-16.716751774662733,-49.27763276187634,Goiano Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Bar do Giló,-16.715793172001547,-49.267115958129104,BBQ Joint
Setor Nova Suiça,-16.7140539,-49.2731008,Buritis Restaurante,-16.718342495509336,-49.272602212424,Brazilian Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Amore Mio Pizzaria,-16.716875461773725,-49.27340311457225,Pizza Place
Setor Nova Suiça,-16.7140539,-49.2731008,Du'Cheff Pizzaria Express,-16.711780100267344,-49.27700678389807,Pizza Place
Setor Nova Suiça,-16.7140539,-49.2731008,Caviuna Restaurante,-16.718649,-49.271365,Brazilian Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Suiça Restaurante e Choperia,-16.718709763910315,-49.27140337319045,Brazilian Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Mais De Um Pastel,-16.715431710558786,-49.26786934626799,Food Truck
Setor Nova Suiça,-16.7140539,-49.2731008,Super Pão,-16.715525363769,-49.267869346268,Bakery
Setor Nova Suiça,-16.7140539,-49.2731008,Fratelli Restaurante,-16.717577770450998,-49.269186578692256,Pizza Place
Setor Nova Suiça,-16.7140539,-49.2731008,Café & Almoço do João,-16.71695899963379,-49.26802444458008,Goiano Restaurant
Setor Nova Suiça,-16.7140539,-49.2731008,Pão de Queijo e Café,-16.718452518849244,-49.26920530519931,Bakery
Setor Nova Suiça,-16.7140539,-49.2731008,Espeto Mania,-16.71528356318593,-49.266928955404545,Food Truck
Setor Nova Suiça,-16.7140539,-49.2731008,Lanchonete SEBRAE,-16.70823317608998,-49.27546727675068,Diner
Setor Nova Vila,-16.6582218,-49.2506696,Quintal do Jorjão,-16.66336158545927,-49.2483610808837,Brazilian Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,La Bodeguita Restaurante,-16.656564539175747,-49.24750638470846,Brazilian Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,Empada Do Alberto,-16.660124250056125,-49.2476968221699,Snack Place
Setor Nova Vila,-16.6582218,-49.2506696,DGUST BURGERS,-16.662441732880566,-49.24786976038287,Burger Joint
Setor Nova Vila,-16.6582218,-49.2506696,Panificadora Pand'oro,-16.65704889616089,-49.244268023297344,Deli / Bodega
Setor Nova Vila,-16.6582218,-49.2506696,Cantina Da Nonna Vitória,-16.656293,-49.253093,Italian Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,Panificadora Nova Vida,-16.655907758841725,-49.25341172429593,Breakfast Spot
Setor Nova Vila,-16.6582218,-49.2506696,Pizza Z,-16.65591588196472,-49.253436925827245,Pizza Place
Setor Nova Vila,-16.6582218,-49.2506696,Restaurante Boa Mesa,-16.655916016752332,-49.25343367098429,Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,Restaurante NutriArt,-16.65797,-49.246866,Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,Sanduicheria Burdog,-16.65537,-49.25327,Burger Joint
Setor Nova Vila,-16.6582218,-49.2506696,Restaurante Sabor da Casa,-16.654903584253656,-49.24856471129439,Goiano Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,D Esfihas,-16.65982594962018,-49.24663117202077,Middle Eastern Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,F5 Restaurante,-16.659695950571557,-49.25485371965038,Brazilian Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,Hortifruti Quality,-16.655308418049124,-49.24728819071718,Deli / Bodega
Setor Nova Vila,-16.6582218,-49.2506696,Sabor Natural restaurante e lanchonete,-16.658497880711256,-49.2552891760003,Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,Restaurante Penela de Barro,-16.660501,-49.254912,Comfort Food Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,Officina do Sabor,-16.660303240553485,-49.25503680885127,Diner
Setor Nova Vila,-16.6582218,-49.2506696,Mister Burger,-16.657829316302255,-49.24552832880848,Burger Joint
Setor Nova Vila,-16.6582218,-49.2506696,Paçoca de Pilão,-16.662560044629803,-49.247916551963286,Brazilian Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,Quiznos Sub,-16.65900325385026,-49.25593246980914,Snack Place
Setor Nova Vila,-16.6582218,-49.2506696,Pastelart,-16.6539264722169,-49.25360180096818,Diner
Setor Nova Vila,-16.6582218,-49.2506696,Restaurante Gabrielly,-16.658412511514076,-49.256071026338326,Restaurant
Setor Nova Vila,-16.6582218,-49.2506696,Caseirissimo,-16.660478834634873,-49.25553164743913,Breakfast Spot
Setor Nova Vila,-16.6582218,-49.2506696,One Way Sanduicheria,-16.654848492109156,-49.254927944932,Sandwich Place
Setor Nova Vila,-16.6582218,-49.2506696,Lanchonete Girassol Mix,-16.661520090739042,-49.25544115469199,Diner
Setor Nova Vila,-16.6582218,-49.2506696,Pit Dog Liberdade,-16.653245512366254,-49.25401745474867,Sandwich Place
Setor Nova Vila,-16.6582218,-49.2506696,Lu&Al Gourmet,-16.663527,-49.24783,Acai House
Setor Nova Vila,-16.6582218,-49.2506696,Pamonharia Milho Quente,-16.66244841533538,-49.24621949756469,Food
Setor Novo Horizonte,-16.7210964,-49.31885,Petit Pão,-16.719495248525416,-49.320714219396656,Bakery
Setor Novo Horizonte,-16.7210964,-49.31885,Nadir Pamonharia,-16.725610830161063,-49.318423351621114,Goiano Restaurant
Setor Novo Horizonte,-16.7210964,-49.31885,Predileto's  Sanduicheria,-16.725579694542485,-49.318650920540726,Sandwich Place
Setor Novo Horizonte,-16.7210964,-49.31885,Subway,-16.71824937292033,-49.32032802640383,Sandwich Place
Setor Novo Horizonte,-16.7210964,-49.31885,X-Nadir Sanduicheria,-16.726191145275266,-49.31754754872108,Burger Joint
Setor Novo Horizonte,-16.7210964,-49.31885,Império do Milho,-16.72673560867012,-49.316813574010745,Bistro
Setor Novo Horizonte,-16.7210964,-49.31885,Rafa's Pastéis,-16.725396444599305,-49.31910124012962,Pastelaria
Setor Novo Horizonte,-16.7210964,-49.31885,Cascata Pizzaria,-16.721493292801934,-49.3215316343228,Pizza Place
Setor Novo Horizonte,-16.7210964,-49.31885,Pastelzão,-16.722015338783816,-49.32195273138736,Diner
Setor Novo Horizonte,-16.7210964,-49.31885,Boutique da Carne,-16.72372847947114,-49.31606260494447,Steakhouse
Setor Novo Horizonte,-16.7210964,-49.31885,Lanchonete Tom Cat,-16.722841262817383,-49.32244873046875,Snack Place
Setor Novo Horizonte,-16.7210964,-49.31885,Pac Man sanduicheria,-16.71793,-49.315821,Burger Joint
Setor Novo Horizonte,-16.7210964,-49.31885,Jantinha Bom Sabor,-16.725455,-49.318609,Restaurant
Setor Novo Horizonte,-16.7210964,-49.31885,Cordeiro Sanduicheria,-16.725575686924127,-49.318598902113685,Burger Joint
Setor Novo Horizonte,-16.7210964,-49.31885,Pizzaria Nadir,-16.72583215792921,-49.318400749893215,Pizza Place
Setor Novo Horizonte,-16.7210964,-49.31885,Eskina do Açaí,-16.72603,-49.318031,Acai House
Setor Novo Horizonte,-16.7210964,-49.31885,Pizzaria & restaurante nadir,-16.72115713563496,-49.32447937812382,Pizza Place
Setor Novo Horizonte,-16.7210964,-49.31885,Estrela Gaúcha - Churrascaria & Choperia,-16.724897422336888,-49.32285933902874,BBQ Joint
Setor Oeste,-16.68122,-49.272167,Rosas - Cozinha & sentimento,-16.68087640625477,-49.268514635422726,Restaurant
Setor Oeste,-16.68122,-49.272167,Buon Gusto,-16.679667877492058,-49.270379160861005,Donut Shop
Setor Oeste,-16.68122,-49.272167,Churrascaria Gramado,-16.68270912620238,-49.27532816738987,Churrascaria
Setor Oeste,-16.68122,-49.272167,Pamonha Oeste,-16.68274105842222,-49.27626851600244,Brazilian Restaurant
Setor Oeste,-16.68122,-49.272167,Mama's Grill,-16.68202122065189,-49.26723629236221,Comfort Food Restaurant
Setor Oeste,-16.68122,-49.272167,Emporium Lia,-16.682522556358045,-49.26758697078665,Deli / Bodega
Setor Oeste,-16.68122,-49.272167,Edelweiss Café & Bar,-16.67871056389294,-49.276367003355475,Gastropub
Setor Oeste,-16.68122,-49.272167,El Argentino,-16.681796821486884,-49.266826537558806,Argentinian Restaurant
Setor Oeste,-16.68122,-49.272167,Polos Pães e Doces,-16.679256052073903,-49.27779896434684,Bakery
Setor Oeste,-16.68122,-49.272167,Fonte do Paladar,-16.6822600009191,-49.266987877290866,Snack Place
Setor Oeste,-16.68122,-49.272167,Confeitaria Delicatesse,-16.67949927962023,-49.267068271671256,Breakfast Spot
Setor Oeste,-16.68122,-49.272167,Restaurante Panela Mágica,-16.681851903870097,-49.266816504149716,Brazilian Restaurant
Setor Oeste,-16.68122,-49.272167,Biscoito J. Pereira,-16.683183482985104,-49.26608016979949,Snack Place
Setor Oeste,-16.68122,-49.272167,Restaurante Ipê,-16.67938380092995,-49.267294166218235,Food
Setor Oeste,-16.68122,-49.272167,Baixo Oeste Restaurante,-16.679356896187482,-49.26823589641027,Restaurant
Setor Oeste,-16.68122,-49.272167,Restaurante Chão Nativo,-16.681914773870744,-49.26619499678748,Central Brazilian Restaurant
Setor Oeste,-16.68122,-49.272167,Serra Gaúcha Churrascaria e Pizzaria,-16.678304435132315,-49.27292792222387,Churrascaria
Setor Oeste,-16.68122,-49.272167,Frutos da Terra Pamonharia,-16.681317218659142,-49.277670181948466,Brazilian Restaurant
Setor Oeste,-16.68122,-49.272167,Super Pão,-16.683760039182683,-49.2679986700094,Bakery
Setor Oeste,-16.68122,-49.272167,Arca Restaurante,-16.675783786674284,-49.27154891504026,Restaurant
Setor Oeste,-16.68122,-49.272167,Pão & Companhia,-16.683759617518128,-49.268720854814326,Bakery
Setor Oeste,-16.68122,-49.272167,Originalle Café,-16.683444910958215,-49.26624754983616,Café
Setor Oeste,-16.68122,-49.272167,Empório e Bistrô Lia,-16.68253138114426,-49.26757732851666,Bistro
Setor Oeste,-16.68122,-49.272167,Stop Restaurante,-16.67789710836153,-49.27116960317869,Restaurant
Setor Oeste,-16.68122,-49.272167,Bistrô em Casa,-16.682256772557558,-49.2672052985282,Restaurant
Setor Oeste,-16.68122,-49.272167,Colombu's Restaurante,-16.680645414356874,-49.267392609572305,Brazilian Restaurant
Setor Oeste,-16.68122,-49.272167,Le Sabor Restaurante,-16.685594373854098,-49.27298087836396,Restaurant
Setor Oeste,-16.68122,-49.272167,Goiania Gourmet Restaurante,-16.679644981574278,-49.27011559765629,Restaurant
Setor Oeste,-16.68122,-49.272167,Mattura Steak House,-16.681068,-49.266844,Restaurant
Setor Oeste,-16.68122,-49.272167,Le Tremp Restaurante,-16.682027974631033,-49.26659137101057,Brazilian Restaurant
Setor Oeste,-16.68122,-49.272167,Dakota burger Grill,-16.686825790393815,-49.274647698410604,Burger Joint
Setor Oeste,-16.68122,-49.272167,Panificadora Dona Lia,-16.680670234144255,-49.269031313052956,Bakery
Setor Oeste,-16.68122,-49.272167,Bob's,-16.68625811108949,-49.26911940214502,Fast Food Restaurant
Setor Oeste,-16.68122,-49.272167,Restaurante Cia do Sabor,-16.68424335388762,-49.26666767201398,BBQ Joint
Setor Oeste,-16.68122,-49.272167,Restaurante Coralina,-16.68020214864703,-49.266625573447456,Brazilian Restaurant
Setor Oeste,-16.68122,-49.272167,Originalle café e doceria,-16.679176,-49.268094,Café
Setor Oeste,-16.68122,-49.272167,Paladar Grill,-16.679674426062384,-49.26691608705309,Food
Setor Oeste,-16.68122,-49.272167,Gramado Marmitas,-16.682479858398438,-49.27509689331055,Brazilian Restaurant
Setor Oeste,-16.68122,-49.272167,Hanna,-16.68040022844205,-49.27545164484053,Restaurant
Setor Oeste,-16.68122,-49.272167,Quiosque do Vinicius,-16.679249336727793,-49.27563063086701,Snack Place
Setor Oeste,-16.68122,-49.272167,Família Panificadora,-16.682546766122826,-49.275962290646774,Bakery
Setor Oeste,-16.68122,-49.272167,Lanchonete E Sorveteira Sensação,-16.677001054601636,-49.27111628729496,Snack Place
Setor Oeste,-16.68122,-49.272167,Detroit Steakhouse,-16.6812444452281,-49.26662794820329,Steakhouse
Setor Oeste,-16.68122,-49.272167,Panificadora Dona Cilda,-16.676598,-49.272493,Breakfast Spot
Setor Oeste,-16.68122,-49.272167,Sabores da Jú Lanchonete & Restaurante,-16.676853405081076,-49.27029463555771,Breakfast Spot
Setor Oeste,-16.68122,-49.272167,Restaurante Tradição Goiana I-II,-16.676462434293963,-49.27223118512037,Brazilian Restaurant
Setor Oeste,-16.68122,-49.272167,Pituinha Carnes Nobres,-16.680293975284684,-49.277764177082915,Steakhouse
Setor Oeste,-16.68122,-49.272167,Frango Na Brasa,-16.678368,-49.27722,Goiano Restaurant
Setor Oeste,-16.68122,-49.272167,Bom Palato,-16.675782432572024,-49.27003725308297,Snack Place
Setor Oeste,-16.68122,-49.272167,Panificadora Pão Cotidiano,-16.68723814468733,-49.2720616962407,Bakery
Setor Oeste,-16.68122,-49.272167,Art Frangos,-16.687002312193044,-49.274170360477626,Fried Chicken Joint
Setor Oeste,-16.68122,-49.272167,Giraffas,-16.680020329914402,-49.2671025275169,Brazilian Restaurant
Setor Oeste,-16.68122,-49.272167,Pamonharia Goiânia,-16.687048,-49.274357,Restaurant
Setor Oeste,-16.68122,-49.272167,Subway,-16.67577788276448,-49.27005406489009,Sandwich Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,The Cookies and Brownies,-16.71214211900347,-49.25429121179906,Donut Shop
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Padaria Delivery,-16.714989218986766,-49.254487542993175,Bakery
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Esquina da Picanha,-16.7132770784965,-49.25102840858772,BBQ Joint
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Rakkan Restaurante e Sushibar,-16.711426,-49.250965,Japanese Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Pizzaria Time Express,-16.711689175875357,-49.25132304968742,Pizza Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Carne de Sol 1008,-16.709444088362865,-49.25145559973242,Churrascaria
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Pizzaria e Café Áustria,-16.71076258518777,-49.25667592645602,Pizza Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Dom Ralf Restaurante,-16.71309396981607,-49.25890552168724,Peruvian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Parque Pães,-16.710925809557242,-49.256421377959505,Bakery
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Artesano Pizza e Pesto,-16.714685539854155,-49.258958526754505,Pizza Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Texas Burguer,-16.71320946253487,-49.2510481309179,Burger Joint
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,A Moda da Casa Pizzaria,-16.71295733641269,-49.25913553657584,Pizza Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Malaguetas Grill,-16.71119461439863,-49.254992273586716,Brazilian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Pérolas do Sabor,-16.71140481868332,-49.25860808704306,Brazilian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Caldo da Regina,-16.70790088596791,-49.2516175903011,Food Truck
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Du'Cheff Pizzaria Express,-16.711743237175643,-49.2518625552123,Pizza Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Panelinha Express,-16.7172711142046,-49.25729911651966,Brazilian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Pilão Restaurante,-16.70967617504347,-49.25266546775616,Brazilian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Nosso Pão Panificadora e Confeitaria,-16.712936303862946,-49.24703349039968,Bakery
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Scooby-doo sanduiches,-16.71334365197407,-49.25472330149398,Sandwich Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Chacrinha do Milho,-16.715749167521604,-49.25559422582712,Goiano Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Express Time,-16.711537112199796,-49.25130091462057,Pizza Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Celeiro Grill E Pizzaria,-16.71278775082195,-49.25460947010722,Brazilian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Girassol Restaurante,-16.710702137069006,-49.25754133303195,Buffet
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Dona Rosa Padaria,-16.713960108506516,-49.25514523778954,Bakery
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,sanduicheria bob esponja,-16.7122659088246,-49.253965719097565,Burger Joint
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Alufantes Hamburgueria,-16.713247,-49.254467,Burger Joint
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Pastel Central,-16.713695584697188,-49.25479928783793,Sandwich Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Restaurante da Miceline,-16.712791,-49.254656,Brazilian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Mickey Sanduicheria,-16.713675906541074,-49.254903203160836,Food Truck
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Frutos de Goiás - Pedro Ludovico,-16.711377884547137,-49.25291894769299,Snack Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Skubidoo Sanduiches,-16.713181762895577,-49.25463599270898,Food Truck
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Santorini Restaurante,-16.71021500902805,-49.255093017281695,Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Tapera do Sherife,-16.71577262878418,-49.25560760498047,South American Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Panificadora Empório do Sabor,-16.71183646659834,-49.25213897969596,Bakery
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Café Brazil,-16.71666230435638,-49.255234743776676,Snack Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Restaurante Caseirão,-16.716985164886783,-49.255234743776676,Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Refeitório do Bristol Evidence.,-16.710277557373047,-49.25531768798828,Cafeteria
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Megapane Panificadora e Lanchonete,-16.716029737203474,-49.24900012012973,Bakery
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Restaurante Skina Do Sabor,-16.70958,-49.254257,Comfort Food Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Companhia do Pão,-16.710079356880108,-49.255333711494245,Breakfast Spot
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Tonhão Carreiro Grill,-16.709505777660215,-49.25138444786985,Brazilian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Lanchonete Vitoria,-16.709907930622297,-49.2551086633578,Snack Place
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Espetinho do Helkim,-16.718296,-49.25435,Comfort Food Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Casa do pão de queijo,-16.709663076969278,-49.25557123470966,Bistro
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Mixido na Panelinha,-16.716950211168243,-49.25721907896274,Brazilian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Panificadora Pães Masters,-16.712897,-49.24705,Bakery
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Panificadora flor do trigo,-16.710369041873843,-49.257308152966914,Bakery
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Panelinha Express,-16.712033926780773,-49.25866407424457,Brazilian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Panela Brasileira,-16.713212811232754,-49.246580600738525,Brazilian Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Deck Maione,-16.707943011410222,-49.2543100224561,Restaurant
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Empadaria Gourmet,-16.713914,-49.259134,Diner
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Sanus Padaria sem glúten,-16.713597,-49.259182,Bakery
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Pit's Burg Sanduicheria,-16.718039272289992,-49.25752589000093,Food Truck
Setor Pedro Ludovico,-16.713729500000003,-49.25274260000001,Kurama Oriental Food,-16.709651269289324,-49.25116651980605,Japanese Restaurant
Setor Perim,-16.648022,-49.2964612,Esfihas,-16.64451815793809,-49.29506137414022,Snack Place
Setor Perim,-16.648022,-49.2964612,Espaço Mix Café,-16.64785218140416,-49.298207645129864,Breakfast Spot
Setor Perim,-16.648022,-49.2964612,indo para Panificadora Rainha,-16.651713864496582,-49.299392356902466,Bakery
Setor Perim,-16.648022,-49.2964612,Panificadora só Alegria,-16.64283630997357,-49.2931864670318,Bakery
Setor Perim,-16.648022,-49.2964612,Espetinho do Fabim,-16.64598211052285,-49.30260029577831,Food Truck
Setor Recanto das Minas Gerais,-16.646904199999998,-49.1823054,Pastel Goiano,-16.648473441992643,-49.18053861274936,Snack Place
Setor Recanto das Minas Gerais,-16.646904199999998,-49.1823054,Espetinho do NETO,-16.65003571360418,-49.17688593425073,Food Truck
Setor Recanto das Minas Gerais,-16.646904199999998,-49.1823054,Sanduicheria Altas Horas,-16.648464998126595,-49.180543955564964,Sandwich Place
Setor Recanto das Minas Gerais,-16.646904199999998,-49.1823054,Panificadora Bom Sabor,-16.648472902896224,-49.18049749217087,Bakery
Setor Recanto das Minas Gerais,-16.646904199999998,-49.1823054,Guarita do Alesson,-16.648240230977482,-49.17999108751194,Breakfast Spot
Setor Recanto das Minas Gerais,-16.646904199999998,-49.1823054,Mezzaluna,-16.647849554303463,-49.17865012874913,Pizza Place
Setor Recanto das Minas Gerais,-16.646904199999998,-49.1823054,Marinara Gril,-16.649839401245117,-49.178565979003906,Fast Food Restaurant
Setor Santos Dumont,-16.6504881,-49.3366011,Churrascaria Do Gaucho,-16.649935705973427,-49.33432045574307,BBQ Joint
Setor Santos Dumont,-16.6504881,-49.3366011,Caminho da Roça,-16.652831606158063,-49.332173944491004,Restaurant
Setor Santos Dumont,-16.6504881,-49.3366011,Restaurante Sabor da Roça,-16.6527767573259,-49.332218468423314,Brazilian Restaurant
Setor Santos Dumont,-16.6504881,-49.3366011,Bits Pastéis 24H,-16.65356131110718,-49.33139763183744,Pastelaria
Setor Santos Dumont,-16.6504881,-49.3366011,Aroma Goiano - Restaurante e Churrascaria,-16.651294,-49.33391,Restaurant
Setor Santos Dumont,-16.6504881,-49.3366011,Restaurante Pimenta,-16.647537785544664,-49.33654935359607,Restaurant
Setor Santos Dumont,-16.6504881,-49.3366011,Lanchonete HUGOL,-16.646936392208534,-49.33810906031772,Snack Place
Setor Santos Dumont,-16.6504881,-49.3366011,Restaurante da NICE,-16.65026304952541,-49.331309661602944,Buffet
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Fina Tapioca,-16.641295911297764,-49.27510776511332,Tapiocaria
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Teteus Sanduicheria,-16.63908276185963,-49.271526832033196,Sandwich Place
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Garfield Sanduicheria,-16.638628333602355,-49.2733125092348,Burger Joint
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Panificadora Moreira,-16.635502944137414,-49.2726161640519,Bakery
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Naú Naj Delícias Recheada,-16.642593332427996,-49.275858337376405,Comfort Food Restaurant
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Gigantão Sanduicheria,-16.64401442342443,-49.27510294846473,Sandwich Place
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Point do Cheff,-16.643071146985875,-49.27557945378794,Restaurant
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Osteria Appennino,-16.642264498690054,-49.27394984367859,Pizza Place
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Mega Pastéis,-16.642426694421246,-49.273939143333074,Pastelaria
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Lima's Bar,-16.63513505114513,-49.2693035356532,Fish & Chips Shop
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Nossa Pizza,-16.638096576353462,-49.27469437606317,Pizza Place
Setor Urias Magalhães,-16.6404085,-49.27108127874484,PG Pasteis,-16.640485763549805,-49.273014068603516,Burger Joint
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Amar a Pizza,-16.64523091559433,-49.2751630515831,Pizza Place
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Karioca's,-16.642398236528525,-49.273843660974094,Restaurant
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Karioca's Bar e Restaurante,-16.642481,-49.273926,Restaurant
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Lanchonete 7 Sabores,-16.643316,-49.2741,Snack Place
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Panificadora Trigo Mel,-16.643071242147904,-49.2745580710661,Bakery
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Restaurante Apetite Goiano,-16.643064400838263,-49.274563289953115,Brazilian Restaurant
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Panificadora Pão Dourado,-16.634936373424463,-49.273497163521746,Bakery
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Plaza Restaurante,-16.644932696444506,-49.27515542017616,Restaurant
Setor Urias Magalhães,-16.6404085,-49.27108127874484,Rede Pizza 10,-16.637219850403778,-49.27651405334472,Pizza Place
